calculated_range,x,y,z,intensity,ring,time,timestamp,cloud_index
25.000002,24.99487,0.2574072,0.43631017,63.0,23,-0.081259124,1782501562.0115302,24
25.012003,25.00591,0.53253174,0.1453676,93.0,21,-0.07987376,1782501562.0115302,24
25.012,25.007614,0.4452416,0.1453676,93.0,21,-0.079818465,1782501562.0115302,24
24.996002,24.993082,0.35335505,0.1452746,93.0,21,-0.079763174,1782501562.0115302,24
24.988,24.980827,0.52327037,0.2908874,52.0,22,-0.08242345,1782501562.1115785,25
25.000004,24.994577,0.43192023,0.2910271,100.0,22,-0.08236815,1782501562.1115785,25
24.996,24.991808,0.35334376,0.29098052,100.0,22,-0.08231286,1782501562.1115785,25
25.000002,24.996891,0.26613984,0.2910271,100.0,22,-0.08225592,1782501562.1115785,25
25.000004,24.990622,0.52785283,0.43631017,70.0,23,-0.08164306,1782501562.1115785,25
25.000002,24.992233,0.44497123,0.43631017,59.0,23,-0.081588276,1782501562.1115785,25
24.992002,24.985699,0.3532595,0.43617055,59.0,23,-0.08153298,1782501562.1115785,25
25.008001,25.00338,0.45826215,0.14534435,96.0,21,-0.080064684,1782501562.1115785,25
25.012001,25.00997,0.28374135,0.1453676,96.0,21,-0.079954095,1782501562.1115785,25
24.996,24.994806,0.19631267,0.1452746,77.0,21,-0.0798988,1782501562.1115785,25
