range,x,y,z,intensity,t,reflectivity,ring,ambient,timestamp
25083,25.082045,0.13395178,0.20683046,347.0,50815350,810,31,22324,1782504515.6216688
25130,25.127745,0.2883904,0.20715038,369.0,50700890,812,31,37033,1782504516.5242512
25087,25.081886,0.30116516,0.4431659,384.0,50681210,657,30,45258,1782504516.6197238
25134,25.128878,0.3017298,0.44392875,421.0,50681290,677,30,3899,1782504516.7222247
25124,25.123392,-0.019982789,0.20710954,395.0,50877490,758,31,52998,1782504516.9193132
25122,25.119745,0.2882984,0.20709592,382.0,50759670,816,31,45062,1782504517.4226565
25140,25.136255,0.1475715,0.44402614,415.0,50810440,627,30,508,1782504517.8219662
25147,25.143688,-0.0066662277,0.44413975,425.0,50908330,655,30,6819,1782504517.8219662
25139,25.133875,0.30178988,0.4440099,402.0,50688460,639,30,57746,1782504518.1198754
25089,25.085262,0.1472717,0.44319835,391.0,50787290,634,30,49833,1782504518.3226056
25129,25.126745,0.2883789,0.20714357,415.0,50729460,786,31,28,1782504518.624298
25070,25.06775,0.28770027,0.20674197,376.0,50687960,794,31,39788,1782504519.1246367
25089,25.086748,0.2879188,0.2068713,358.0,50723420,778,31,28898,1782504520.4255507
25134,25.13339,-0.01999048,0.20717761,412.0,50952140,759,31,63926,1782504521.621032
25079,25.075697,-0.006648799,0.44303605,399.0,50947220,661,30,54511,1782504521.7220047
25082,25.078264,0.14723054,0.44308475,411.0,50799230,590,30,62524,1782504522.720064
25072,25.071392,-0.0199428,0.2067556,358.0,50907960,785,31,28564,1782504523.3213155
25136,25.132256,0.14754799,0.4439612,399.0,50834750,605,30,55961,1782504524.1235774
25084,25.080696,-0.0066500804,0.4431172,405.0,50885180,687,30,58250,1782504524.8232994
25169,25.165684,-0.006671867,0.44449684,418.0,50905720,653,30,2861,1782504524.9204173
25152,25.148687,-0.0066675097,0.4442209,380.0,50906950,721,30,44268,1782504526.022127
